Id,ProductTypeName,IsActive,CreatedBy,CreatedDate
9300,,0,hod-imm-co@hal-india.co.in,00:34.9
9301,,0,vmishra@mazdock.com,00:37.3
9302,,0,amitkumarsarraf@ord.gov.in,00:53.1
9303,,0,vmishra@mazdock.com,00:55.6
9304,,0,vmishra@mazdock.com,01:13.3
9305,,0,amitkumarsarraf@ord.gov.in,01:23.2
9306,,0,vmishra@mazdock.com,01:26.7
9307,Tungsten Inert Gas (TIG) Welding Machine,0,hod-imm-co@hal-india.co.in,01:30.2
9308,,0,vmishra@mazdock.com,01:39.4
9309,,0,vmishra@mazdock.com,01:51.8
9310,,0,vmishra@mazdock.com,02:05.3
9311,,0,vmishra@mazdock.com,02:16.9
9312,,0,amitkumarsarraf@ord.gov.in,02:18.2
9313,,0,himanshuverma@ord.gov.in,02:20.4
9314,,0,vmishra@mazdock.com,02:30.9
9315,,0,vmishra@mazdock.com,02:44.9
9316,,0,hod-imm-co@hal-india.co.in,02:48.1
9317,,0,vmishra@mazdock.com,02:58.6
9318,,0,amitkumarsarraf@ord.gov.in,03:01.0
9319,,0,himanshuverma@ord.gov.in,03:18.8
9320,,0,vmishra@mazdock.com,03:19.9
9321,,0,amitkumarsarraf@ord.gov.in,03:30.5
9322,,0,vmishra@mazdock.com,03:37.7
9323,,0,vmishra@mazdock.com,04:25.0
9324,,0,himanshuverma@ord.gov.in,04:34.8
9325,,0,hsyadav1@ord.gov.in,05:49.3
9326,,0,arpitsingh@ord.gov.in,05:57.1
9327,,0,amitkumarsarraf@ord.gov.in,06:09.0
9328,LATHE MACHINE,0,hod-imm-co@hal-india.co.in,06:16.0
9329,,0,arpitsingh@ord.gov.in,06:33.6
9330,,0,vmishra@mazdock.com,06:34.9
9331,PACKING MATERIAL,0,amitkumar6@ord.gov.in,06:43.6
9332,,0,vmishra@mazdock.com,06:48.7
9333,,0,vmishra@mazdock.com,07:02.9
9334,,0,vmishra@mazdock.com,07:18.9
9335,,0,amitkumarsarraf@ord.gov.in,07:24.3
9336,,0,arpitsingh@ord.gov.in,07:26.3
9337,,0,vmishra@mazdock.com,07:32.9
9338,,0,sudhakarkalyani@bel.co.in,07:36.5
9339,,0,himanshuverma@ord.gov.in,07:40.5
9340,,0,hod-imm-co@hal-india.co.in,07:42.0
9341,,0,hsyadav1@ord.gov.in,07:42.9
9342,,0,vmishra@mazdock.com,07:45.4
9343,,0,amitkumarsarraf@ord.gov.in,07:49.6
9344,,0,vmishra@mazdock.com,08:00.4
9345,,0,vmishra@mazdock.com,08:18.0
9346,,0,amitkumarsarraf@ord.gov.in,08:21.2
9347,,0,sudhakarkalyani@bel.co.in,08:26.0
9348,,0,himanshuverma@ord.gov.in,08:41.6
9349,,0,amitkumarsarraf@ord.gov.in,08:46.9
9350,HYDRAULIC TROLLEY SERVICING(DIESEL),0,hod-imm-co@hal-india.co.in,08:47.4
9351,SMALL MACHINE,0,amitkumar6@ord.gov.in,09:06.5
9352,,0,arpitsingh@ord.gov.in,09:07.3
9353,,0,himanshuverma@ord.gov.in,10:16.5
9354,DOCUMENTS,0,amitkumarsarraf@ord.gov.in,10:30.2
9355,,0,arpitsingh@ord.gov.in,10:39.8
9356,,0,amitkumarsarraf@ord.gov.in,11:45.6
9357,,0,himanshuverma@ord.gov.in,12:42.7
9358,,0,amitkumarsarraf@ord.gov.in,12:46.3
9359,,0,arpitsingh@ord.gov.in,13:53.6
9360,,0,sudhakarkalyani@bel.co.in,14:06.7
9361,,0,amitkumarsarraf@ord.gov.in,14:08.8
9362,,0,pramithch@bel.co.in,14:28.0
9363,,0,himanshuverma@ord.gov.in,14:49.3
9364,,0,sudhakarkalyani@bel.co.in,15:18.4
9365,,0,amitkumarsarraf@ord.gov.in,15:24.1
9366,,0,amitkumarsarraf@ord.gov.in,15:53.7
9367,,0,himanshuverma@ord.gov.in,16:10.0
9368,,0,amitkumarsarraf@ord.gov.in,16:21.5
9369,,0,arpitsingh@ord.gov.in,16:27.5
9370,,0,sudhakarkalyani@bel.co.in,17:02.2
9371,,0,amitkumarsarraf@ord.gov.in,17:11.2
9372,,0,himanshuverma@ord.gov.in,17:50.2
9373,,0,amitkumarsarraf@ord.gov.in,17:54.1
9374,,0,sudhakarkalyani@bel.co.in,18:16.7
9375,,0,amitkumarsarraf@ord.gov.in,18:21.4
9376,,0,himanshuverma@ord.gov.in,18:31.9
9377,,0,arpitsingh@ord.gov.in,19:27.2
9378,,0,amitkumarsarraf@ord.gov.in,19:50.4
9379,,0,himanshuverma@ord.gov.in,20:22.3
9380,,0,amitkumarsarraf@ord.gov.in,20:22.8
9381,,0,arpitsingh@ord.gov.in,20:47.7
9382,,0,amitkumarsarraf@ord.gov.in,20:49.7
9383,,0,arpitsingh@ord.gov.in,21:33.9
9384,,0,amitkumarsarraf@ord.gov.in,22:05.9
9385,,0,sudhakarkalyani@bel.co.in,22:09.1
9386,,0,sudhakarkalyani@bel.co.in,22:40.6
9387,,0,amitkumarsarraf@ord.gov.in,23:02.5
9388,,0,himanshuverma@ord.gov.in,23:03.9
9389,,0,arpitsingh@ord.gov.in,23:28.7
9390,,0,amitkumarsarraf@ord.gov.in,23:32.4
9391,,0,amitkumarsarraf@ord.gov.in,23:55.6
9392,,0,himanshuverma@ord.gov.in,24:08.8
9393,,0,amitkumarsarraf@ord.gov.in,24:17.8
9394,,0,amitkumarsarraf@ord.gov.in,24:50.7
9395,,0,amitkumarsarraf@ord.gov.in,25:25.5
9396,,0,himanshuverma@ord.gov.in,25:35.4
9397,,0,amitkumarsarraf@ord.gov.in,25:58.7
9398,,0,arpitsingh@ord.gov.in,26:14.1
9399,,0,arpitsingh@ord.gov.in,26:49.7
9400,,0,himanshuverma@ord.gov.in,26:53.0
9401,,0,amitkumarsarraf@ord.gov.in,27:20.5
9402,,0,arpitsingh@ord.gov.in,27:26.6
9403,,0,amitkumarsarraf@ord.gov.in,27:45.9
9404,,0,pramithch@bel.co.in,27:55.7
9405,,0,amitkumarsarraf@ord.gov.in,28:17.7
9406,,0,pramithch@bel.co.in,28:23.2
9407,,0,himanshuverma@ord.gov.in,28:42.2
9408,,0,amitkumarsarraf@ord.gov.in,28:44.5
9409,,0,arpitsingh@ord.gov.in,29:02.5
9410,,0,amitkumarsarraf@ord.gov.in,29:08.9
9411,,0,pramithch@bel.co.in,29:09.8
9412,,0,amitkumarsarraf@ord.gov.in,29:34.3
9413,,0,arpitsingh@ord.gov.in,29:37.8
9414,,0,sudhakarkalyani@bel.co.in,29:46.1
9415,,0,pramithch@bel.co.in,30:01.9
9416,,0,himanshuverma@ord.gov.in,30:05.1
9417,,0,arpitsingh@ord.gov.in,30:25.7
9418,,0,sudhakarkalyani@bel.co.in,30:32.8
9419,,0,pramithch@bel.co.in,30:50.7
9420,,0,amitkumarsarraf@ord.gov.in,30:58.5
9421,,0,himanshuverma@ord.gov.in,31:03.5
9422,,0,amitkumarsarraf@ord.gov.in,31:24.2
9423,,0,pramithch@bel.co.in,31:45.2
9424,,0,amitkumarsarraf@ord.gov.in,31:55.7
9425,,0,amitkumarsarraf@ord.gov.in,32:24.6
9426,,0,pramithch@bel.co.in,32:35.2
9427,,0,amitkumarsarraf@ord.gov.in,32:51.8
9428,,0,amitkumarsarraf@ord.gov.in,33:28.8
9429,,0,sudhakarkalyani@bel.co.in,33:31.0
9430,,0,pramithch@bel.co.in,33:52.1
9431,,0,amitkumarsarraf@ord.gov.in,34:02.9
9432,,0,sudhakarkalyani@bel.co.in,34:21.2
9433,,0,amitkumarsarraf@ord.gov.in,34:30.7
9434,,0,amitkumarsarraf@ord.gov.in,34:59.0
9435,,0,pramithch@bel.co.in,35:21.6
9436,,0,amitkumarsarraf@ord.gov.in,35:25.5
9437,,0,arpitsingh@ord.gov.in,35:31.7
9438,,0,pramithch@bel.co.in,36:11.4
9439,,0,sudhakarkalyani@bel.co.in,36:52.2
9440,,0,pramithch@bel.co.in,36:57.1
9441,,0,sudhakarkalyani@bel.co.in,37:28.9
9442,,0,sudhakarkalyani@bel.co.in,38:48.6
9443,,0,sudhakarkalyani@bel.co.in,39:42.5
9444,,0,sudhakarkalyani@bel.co.in,42:54.0
9445,,0,sudhakarkalyani@bel.co.in,43:26.6
9446,,0,sudhakarkalyani@bel.co.in,44:50.9
9447,,0,arpitsingh@ord.gov.in,45:46.8
9448,,0,arpitsingh@ord.gov.in,46:15.8
9449,,0,sudhakarkalyani@bel.co.in,46:17.4
9450,,0,arpitsingh@ord.gov.in,46:51.8
9451,,0,arpitsingh@ord.gov.in,47:39.6
9452,,0,sudhakarkalyani@bel.co.in,47:43.9
9453,,0,sudhakarkalyani@bel.co.in,48:11.0
9454,,0,sudhakarkalyani@bel.co.in,51:10.0
9455,,0,sudhakarkalyani@bel.co.in,51:46.1
9456,,0,pramithch@bel.co.in,30:21.5
9457,,0,pramithch@bel.co.in,31:08.5
9458,,0,pramithch@bel.co.in,33:07.2
9459,,0,pramithch@bel.co.in,34:12.9
9460,,0,pramithch@bel.co.in,34:50.4
9461,,0,pramithch@bel.co.in,35:33.6
9462,,0,pramithch@bel.co.in,38:23.6
9463,,0,pramithch@bel.co.in,39:20.6
9464,,0,pramithch@bel.co.in,39:56.9
9465,,0,pramithch@bel.co.in,40:43.2
9466,,0,pramithch@bel.co.in,42:15.0
9467,,0,pramithch@bel.co.in,42:55.4
9468,,0,pramithch@bel.co.in,43:35.6
9469,,0,pramithch@bel.co.in,44:15.8
9470,,0,pramithch@bel.co.in,45:05.6
9471,,0,pramithch@bel.co.in,47:16.7
9472,,0,pramithch@bel.co.in,48:04.1
9473,,0,pramithch@bel.co.in,48:53.2
9474,,0,pramithch@bel.co.in,49:44.3
9475,,0,pramithch@bel.co.in,50:31.7
9476,,0,pramithch@bel.co.in,51:14.9
9477,,0,pramithch@bel.co.in,51:59.8
9478,,0,pramithch@bel.co.in,52:50.3
9479,,0,pramithch@bel.co.in,53:31.7
9480,,0,pramithch@bel.co.in,54:10.1
9481,,0,pramithch@bel.co.in,54:52.8
9482,,0,pramithch@bel.co.in,55:40.9
9483,,0,pramithch@bel.co.in,57:17.1
9484,,0,pramithch@bel.co.in,58:03.6
9485,,0,pramithch@bel.co.in,59:20.3
9486,,0,pramithch@bel.co.in,00:00.7
9487,,0,pramithch@bel.co.in,00:53.7
9488,,0,pramithch@bel.co.in,01:37.7
9489,,0,pramithch@bel.co.in,02:14.2
9490,,0,pramithch@bel.co.in,03:17.2
9491,,0,pramithch@bel.co.in,07:19.6
9492,,0,pramithch@bel.co.in,08:43.8
9493,,0,pramithch@bel.co.in,09:30.8
9494,,0,sudhakarkalyani@bel.co.in,32:05.1
9495,,0,sudhakarkalyani@bel.co.in,32:58.7
9496,,0,sudhakarkalyani@bel.co.in,34:31.9
9497,,0,sudhakarkalyani@bel.co.in,35:05.5
9498,PCB,0,sudhakarkalyani@bel.co.in,36:51.9
9499,PCB,0,sudhakarkalyani@bel.co.in,37:43.9
9500,Tools & instrument,0,sudhakarkalyani@bel.co.in,39:32.7
9501,Tools & instrument,0,sudhakarkalyani@bel.co.in,41:01.2
9502,Tools & Machinary,0,sudhakarkalyani@bel.co.in,43:17.7
9503,,0,sudhakarkalyani@bel.co.in,43:55.3
9504,,0,sudhakarkalyani@bel.co.in,47:53.6
9505,,0,sudhakarkalyani@bel.co.in,49:33.3
9506,,0,sudhakarkalyani@bel.co.in,50:08.4
9507,,0,sudhakarkalyani@bel.co.in,51:36.9
9508,,0,sudhakarkalyani@bel.co.in,52:27.7
9509,packing boxes,0,sudhakarkalyani@bel.co.in,54:15.1
9510,packing boxes,0,sudhakarkalyani@bel.co.in,55:06.3
9511,seats,0,sudhakarkalyani@bel.co.in,57:52.1
9512,,0,sudhakarkalyani@bel.co.in,59:33.4
9513,plant machinary,0,sudhakarkalyani@bel.co.in,01:03.0
9514,,0,bdldgmcc-ap@bdl-india.in,03:22.3
9515,,0,bdldgmcc-ap@bdl-india.in,04:20.1
9516,,0,durgesh.1307r@gov.in,05:01.2
9517,,0,bdldgmcc-ap@bdl-india.in,05:12.5
9518,chairs,0,sudhakarkalyani@bel.co.in,06:33.3
9519,,0,bdldgmcc-ap@bdl-india.in,06:41.4
9520,,0,bdldgmcc-ap@bdl-india.in,07:24.7
9521,,0,bdldgmcc-ap@bdl-india.in,08:09.9
9522,,0,sudhakarkalyani@bel.co.in,08:27.3
9523,,0,bdldgmcc-ap@bdl-india.in,09:12.6
9524,,0,sudhakarkalyani@bel.co.in,09:33.1
9525,,0,bdldgmcc-ap@bdl-india.in,10:24.4
9526,water filter,0,sudhakarkalyani@bel.co.in,11:51.1
9527,,0,bdldgmcc-ap@bdl-india.in,13:03.6
9528,GAS,0,sudhakarkalyani@bel.co.in,14:07.1
9529,,0,bdldgmcc-ap@bdl-india.in,19:23.8
9530,,0,bdldgmcc-ap@bdl-india.in,23:27.3
9531,,0,bdldgmcc-ap@bdl-india.in,23:57.1
9532,,0,bdldgmcc-ap@bdl-india.in,24:45.8
9533,Plant electric work,0,sudhakarkalyani@bel.co.in,25:13.4
9534,,0,bdldgmcc-ap@bdl-india.in,25:49.1
9535,Plant electrical work,0,sudhakarkalyani@bel.co.in,26:03.1
9536,,0,bdldgmcc-ap@bdl-india.in,26:27.8
9537,,0,durgesh.1307r@gov.in,26:59.5
9538,,0,sudhakarkalyani@bel.co.in,27:48.0
9539,,0,bdldgmcc-ap@bdl-india.in,27:49.6
9540,,0,sudhakarkalyani@bel.co.in,28:28.5
9541,,0,durgesh.1307r@gov.in,30:18.7
9542,,0,durgesh.1307r@gov.in,36:05.9
9543,,0,durgesh.1307r@gov.in,37:37.6
9544,,0,hsyadav1@ord.gov.in,37:58.1
9545,,0,durgesh.1307r@gov.in,39:38.8
9546,,0,hsyadav1@ord.gov.in,53:40.3
9547,,0,hsyadav1@ord.gov.in,02:16.3
9548,,0,hsyadav1@ord.gov.in,12:27.1
9549,WOODEN BOX,0,hsyadav1@ord.gov.in,17:44.5
9550,,0,hsyadav1@ord.gov.in,33:20.8
9551,,0,hsyadav1@ord.gov.in,05:23.7
9552,,0,hsyadav1@ord.gov.in,15:16.1
9553,,0,hsyadav1@ord.gov.in,16:52.5
9554,,0,amitkumarsarraf@ord.gov.in,49:34.2
9555,,0,amitkumarsarraf@ord.gov.in,50:49.3
9556,,0,sshekar@mazdock.com,52:00.0
9557,EQUIPMENT,0,amitkumarsarraf@ord.gov.in,52:48.4
9558,,0,amitkumarsarraf@ord.gov.in,53:16.8
9559,,0,amitkumarsarraf@ord.gov.in,54:33.0
9560,,0,amitkumarsarraf@ord.gov.in,55:49.2
9561,,0,amitkumarsarraf@ord.gov.in,56:20.3
9562,,0,hsyadav1@ord.gov.in,56:28.0
9563,,0,amitkumarsarraf@ord.gov.in,57:40.8
9564,,0,amitkumarsarraf@ord.gov.in,58:41.4
9565,,0,amitkumarsarraf@ord.gov.in,59:49.9
9566,,0,sshekar@mazdock.com,00:49.2
9567,,0,amitkumarsarraf@ord.gov.in,01:18.6
9568,,0,amitkumarsarraf@ord.gov.in,02:32.9
9569,,0,sshekar@mazdock.com,02:52.6
9570,,0,amitkumarsarraf@ord.gov.in,03:03.1
9571,,0,amitkumarsarraf@ord.gov.in,03:34.6
9572,,0,amitkumarsarraf@ord.gov.in,04:01.9
9573,,0,amitkumarsarraf@ord.gov.in,04:47.9
9574,,0,sshekar@mazdock.com,05:45.4
9575,,0,amitkumarsarraf@ord.gov.in,06:47.4
9576,,0,amitkumarsarraf@ord.gov.in,07:46.5
9577,,0,amitkumarsarraf@ord.gov.in,08:44.4
9578,,0,hsyadav1@ord.gov.in,09:26.8
9579,,0,sshekar@mazdock.com,09:44.3
9580,Parachute,0,odc-opf@ord.gov.in,09:51.5
9581,,0,amitkumar6@ord.gov.in,13:29.6
9582,,0,amitkumar6@ord.gov.in,14:25.0
9583,,0,amitkumar6@ord.gov.in,15:05.2
9584,,0,sshekar@mazdock.com,15:09.3
9585,,0,amitkumar6@ord.gov.in,15:43.7
9586,,0,amitkumar6@ord.gov.in,17:07.9
9587,,0,amitkumarsarraf@ord.gov.in,17:32.2
9588,,0,sshekar@mazdock.com,17:52.9
9589,,0,amitkumarsarraf@ord.gov.in,18:50.7
9590,,0,amitkumarsarraf@ord.gov.in,19:18.5
9591,,0,amitkumar6@ord.gov.in,19:36.3
9592,,0,sshekar@mazdock.com,19:53.8
9593,Parachute,0,odc-opf@ord.gov.in,20:10.4
9594,,0,amitkumarsarraf@ord.gov.in,20:19.4
9595,,0,amitkumarsarraf@ord.gov.in,21:14.4
9596,Parachute,0,odc-opf@ord.gov.in,23:42.7
9597,,0,amitkumarsarraf@ord.gov.in,24:06.1
9598,,0,amitkumarsarraf@ord.gov.in,25:17.2
9599,,0,sshekar@mazdock.com,25:46.3
9600,,0,sshekar@mazdock.com,26:26.2
9601,Parachute,0,odc-opf@ord.gov.in,26:50.1
9602,,0,sshekar@mazdock.com,26:59.2
9603,,0,amitkumar6@ord.gov.in,27:06.8
9604,,0,sshekar@mazdock.com,27:27.0
9605,,0,sshekar@mazdock.com,28:07.2
9606,,0,amitkumarsarraf@ord.gov.in,28:59.0
9607,,0,amitkumarsarraf@ord.gov.in,30:46.2
9608,,0,amitkumar6@ord.gov.in,32:01.7
9609,,0,sshekar@mazdock.com,32:55.1
9610,Parachute,0,odc-opf@ord.gov.in,34:56.8
9611,,0,amitkumar6@ord.gov.in,35:47.5
9612,,0,sshekar@mazdock.com,36:07.5
9613,,0,sshekar@mazdock.com,36:56.3
9614,Parachute,0,odc-opf@ord.gov.in,37:19.7
9615,,0,sshekar@mazdock.com,37:48.3
9616,,0,sshekar@mazdock.com,38:31.1
9617,,0,amitkumar6@ord.gov.in,38:32.6
9618,,0,sshekar@mazdock.com,40:06.0
9619,Parachute,0,odc-opf@ord.gov.in,41:32.7
9620,,0,amitkumar6@ord.gov.in,41:59.6
9621,,0,sshekar@mazdock.com,42:17.3
9622,,0,sshekar@mazdock.com,44:24.4
9623,Parachute,0,odc-opf@ord.gov.in,45:27.1
9624,,0,sshekar@mazdock.com,46:02.2
9625,,0,amitkumar6@ord.gov.in,46:36.6
9626,,0,sshekar@mazdock.com,46:54.5
9627,,0,sshekar@mazdock.com,47:22.9
9628,Parachute,0,odc-opf@ord.gov.in,48:34.6
9629,Parachute,0,odc-opf@ord.gov.in,50:20.9
9630,CABLE SUPPLY,0,amitkumar6@ord.gov.in,51:25.4
9631,,0,sshekar@mazdock.com,51:44.8
9632,,0,sshekar@mazdock.com,52:23.1
9633,,0,sshekar@mazdock.com,52:42.1
9634,,0,sshekar@mazdock.com,53:06.3
9635,,0,sshekar@mazdock.com,53:24.6
9636,,0,sshekar@mazdock.com,53:40.9
9637,,0,amitkumar6@ord.gov.in,53:51.5
9638,,0,sshekar@mazdock.com,55:09.1
9639,,0,sshekar@mazdock.com,55:28.8
9640,,0,sshekar@mazdock.com,56:00.6
9641,,0,amitkumar6@ord.gov.in,56:10.7
9642,,0,sshekar@mazdock.com,56:26.8
9643,,0,hsyadav1@ord.gov.in,57:00.3
9644,,0,amitkumar6@ord.gov.in,58:32.2
9645,,0,amitkumar6@ord.gov.in,00:49.1
9646,JOINT POLE,0,hsyadav1@ord.gov.in,00:51.7
9647,,0,sshekar@mazdock.com,01:07.9
9648,,0,amitkumar6@ord.gov.in,05:00.4
9649,,0,hsyadav1@ord.gov.in,05:26.1
9650,,0,sshekar@mazdock.com,05:32.6
9651,,0,sshekar@mazdock.com,06:01.0
9652,,0,sshekar@mazdock.com,06:28.8
9653,,0,sshekar@mazdock.com,06:54.0
9654,,0,sshekar@mazdock.com,07:20.8
9655,,0,sshekar@mazdock.com,07:38.0
9656,,0,sshekar@mazdock.com,08:02.5
9657,,0,amitkumar6@ord.gov.in,09:45.4
9658,,0,amitkumar6@ord.gov.in,12:30.1
9659,,0,sshekar@mazdock.com,12:56.6
9660,,0,sshekar@mazdock.com,16:11.2
9661,,0,amitkumar6@ord.gov.in,16:33.3
9662,,0,sshekar@mazdock.com,16:39.0
9663,,0,sshekar@mazdock.com,18:05.2
9664,,0,sshekar@mazdock.com,18:40.6
9665,,0,sshekar@mazdock.com,20:34.7
9666,,0,sshekar@mazdock.com,22:39.9
9667,,0,sshekar@mazdock.com,23:00.8
9668,,0,sshekar@mazdock.com,23:24.6
9669,,0,amitkumar6@ord.gov.in,25:23.7
9670,,0,sshekar@mazdock.com,25:27.1
9671,,0,sshekar@mazdock.com,26:10.7
9672,,0,sshekar@mazdock.com,29:32.8
9673,,0,sshekar@mazdock.com,29:49.0
9674,,0,sshekar@mazdock.com,30:04.2
9675,,0,sshekar@mazdock.com,30:28.2
9676,,0,amitkumar6@ord.gov.in,30:46.9
9677,,0,sshekar@mazdock.com,31:39.0
9678,,0,hsyadav1@ord.gov.in,33:28.7
9679,,0,sshekar@mazdock.com,33:46.5
9680,,0,sshekar@mazdock.com,34:05.0
9681,,0,sshekar@mazdock.com,34:20.5
9682,,0,sshekar@mazdock.com,34:41.0
9683,,0,amitkumar6@ord.gov.in,34:52.7
9684,,0,sshekar@mazdock.com,34:59.9
9685,,0,sshekar@mazdock.com,36:40.6
9686,,0,amitkumar6@ord.gov.in,38:35.0
9687,,0,sshekar@mazdock.com,40:54.5
9688,,0,sshekar@mazdock.com,41:12.1
9689,,0,sshekar@mazdock.com,41:27.9
9690,,0,sshekar@mazdock.com,41:47.9
9691,Parachute,0,odc-opf@ord.gov.in,41:50.0
9692,,0,sshekar@mazdock.com,42:09.0
9693,,0,sshekar@mazdock.com,42:26.3
9694,,0,sshekar@mazdock.com,42:49.5
9695,,0,sshekar@mazdock.com,43:06.1
9696,WODDEN MATERIAL,0,hsyadav1@ord.gov.in,43:09.0
9697,,0,sshekar@mazdock.com,43:25.4
9698,Parachute,0,odc-opf@ord.gov.in,44:01.8
9699,Parachute,0,odc-opf@ord.gov.in,45:23.6
9700,,0,sshekar@mazdock.com,47:43.3
9701,Parachute,0,odc-opf@ord.gov.in,47:50.1
9702,,0,sshekar@mazdock.com,48:19.9
9703,Parachute,0,odc-opf@ord.gov.in,50:04.9
9704,,0,sshekar@mazdock.com,50:15.0
9705,,0,amitkumar6@ord.gov.in,50:33.5
9706,Parachute,0,odc-opf@ord.gov.in,51:30.3
9707,,0,amitkumar6@ord.gov.in,51:51.9
9708,Parachute,0,odc-opf@ord.gov.in,53:01.4
9709,,0,sshekar@mazdock.com,54:37.1
9710,,0,sshekar@mazdock.com,54:51.0
9711,,0,sshekar@mazdock.com,55:13.3
9712,,0,amitkumar6@ord.gov.in,55:37.3
9713,Parachute,0,odc-opf@ord.gov.in,56:09.2
9714,,0,hsyadav1@ord.gov.in,56:39.0
9715,,0,sshekar@mazdock.com,58:10.2
9716,,0,sshekar@mazdock.com,58:27.6
9717,Parachute,0,odc-opf@ord.gov.in,58:29.8
9718,,0,sshekar@mazdock.com,58:43.6
9719,,0,sshekar@mazdock.com,59:01.4
9720,,0,hsyadav1@ord.gov.in,59:41.4
9721,Parachute,0,odc-opf@ord.gov.in,00:28.5
9722,,0,sshekar@mazdock.com,01:38.3
9723,Parachute,0,odc-opf@ord.gov.in,02:46.2
9724,Parachute,0,odc-opf@ord.gov.in,04:11.8
9725,Parachute,0,odc-opf@ord.gov.in,06:10.8
9726,Parachute,0,odc-opf@ord.gov.in,07:29.0
9727,,0,sshekar@mazdock.com,08:22.2
9728,Parachute,0,odc-opf@ord.gov.in,10:43.1
9729,,0,sshekar@mazdock.com,11:37.3
9730,,0,hsyadav1@ord.gov.in,12:23.6
9731,Parachute,0,odc-opf@ord.gov.in,13:24.1
9732,,0,sshekar@mazdock.com,13:32.9
9733,,0,sshekar@mazdock.com,14:58.5
9734,Parachute,0,odc-opf@ord.gov.in,15:14.6
9735,,0,sshekar@mazdock.com,16:23.7
9736,,0,sshekar@mazdock.com,16:40.1
9737,,0,sshekar@mazdock.com,16:58.5
9738,Parachute,0,odc-opf@ord.gov.in,17:06.4
9739,,0,hsyadav1@ord.gov.in,17:12.6
9740,Parachute,0,odc-opf@ord.gov.in,18:48.4
9741,,0,sshekar@mazdock.com,20:14.6
9742,Parachute,0,odc-opf@ord.gov.in,20:21.4
9743,,0,hsyadav1@ord.gov.in,21:27.2
9744,,0,sshekar@mazdock.com,25:07.5
9745,Parachute,0,odc-opf@ord.gov.in,25:14.8
9746,,0,sshekar@mazdock.com,26:56.7
9747,Parachute,0,odc-opf@ord.gov.in,28:13.3
9748,,0,sshekar@mazdock.com,29:09.4
9749,,0,sshekar@mazdock.com,31:08.3
9750,,0,sshekar@mazdock.com,31:24.9
9751,,0,sshekar@mazdock.com,33:36.1
9752,,0,sshekar@mazdock.com,36:11.3
9753,,0,sshekar@mazdock.com,40:12.9
9754,,0,sshekar@mazdock.com,41:39.5
9755,,0,sshekar@mazdock.com,47:28.9
9756,,0,sshekar@mazdock.com,47:45.0
9757,,0,sshekar@mazdock.com,48:26.0
9758,,0,sshekar@mazdock.com,51:55.6
9759,,0,sshekar@mazdock.com,55:37.7
9760,,0,sshekar@mazdock.com,59:10.7
9761,,0,sshekar@mazdock.com,00:43.9
9762,,0,sshekar@mazdock.com,01:01.1
9763,,0,sshekar@mazdock.com,01:21.2
9764,,0,sshekar@mazdock.com,01:39.6
9765,,0,ankit_kumar@bel.co.in,32:11.8
9766,,0,ankit_kumar@bel.co.in,35:21.6
9767,,0,ankit_kumar@bel.co.in,37:39.3
9768,,0,ankit_kumar@bel.co.in,39:36.6
9769,,0,sshekar@mazdock.com,43:38.5
9770,,0,sshekar@mazdock.com,46:46.4
9771,,0,sshekar@mazdock.com,48:03.1
9772,,0,sshekar@mazdock.com,50:24.7
9773,,0,sshekar@mazdock.com,51:11.5
9774,,0,sshekar@mazdock.com,52:27.9
9775,,0,sshekar@mazdock.com,52:42.2
9776,,0,sshekar@mazdock.com,53:00.9
9777,,0,sshekar@mazdock.com,53:17.6
9778,,0,sshekar@mazdock.com,54:02.9
9779,,0,sshekar@mazdock.com,54:26.8
9780,,0,sshekar@mazdock.com,57:06.9
9781,Parachute,0,odc-opf@ord.gov.in,40:29.4
9782,Parachute,0,odc-opf@ord.gov.in,43:25.3
9783,Parachute,0,odc-opf@ord.gov.in,45:14.4
9784,Parachute,0,odc-opf@ord.gov.in,46:48.5
9785,Parachute,0,odc-opf@ord.gov.in,48:41.4
9786,Parachute,0,odc-opf@ord.gov.in,52:36.3
9787,Parachute,0,odc-opf@ord.gov.in,55:37.4
9788,,0,bdldgmcc-ap@bdl-india.in,33:29.9
9789,,0,bdldgmcc-ap@bdl-india.in,36:34.9
9790,,0,bdldgmcc-ap@bdl-india.in,37:10.7
9791,,0,bdldgmcc-ap@bdl-india.in,37:57.3
9792,,0,bdldgmcc-ap@bdl-india.in,39:17.5
9793,,0,bdldgmcc-ap@bdl-india.in,40:05.3
9794,,0,bdldgmcc-ap@bdl-india.in,40:54.1
9795,,0,bdldgmcc-ap@bdl-india.in,41:37.6
9796,,0,bdldgmcc-ap@bdl-india.in,42:24.4
9797,,0,bdldgmcc-ap@bdl-india.in,43:53.7
9798,,0,bdldgmcc-ap@bdl-india.in,45:47.4
9799,,0,bdldgmcc-ap@bdl-india.in,46:25.5
9800,,0,bdldgmcc-ap@bdl-india.in,47:18.7
9801,,0,bdldgmcc-ap@bdl-india.in,47:49.8
9802,,0,bdldgmcc-ap@bdl-india.in,48:31.1
9803,,0,bdldgmcc-ap@bdl-india.in,49:11.2
9804,,0,bdldgmcc-ap@bdl-india.in,50:09.8
9805,,0,bdldgmcc-ap@bdl-india.in,51:02.5
9806,,0,bdldgmcc-ap@bdl-india.in,51:48.1
9807,,0,bdldgmcc-ap@bdl-india.in,54:15.1
9808,,0,bdldgmcc-ap@bdl-india.in,54:51.9
